id,brand_id,product_name,slug,description,how_to,information,thumbnail_image,thumbnail_alt_text,price_bc,is_new_product,is_pinned,is_best_seller,is_active,created_date,modified_date,like_count,price,price_str,url,image,barcode,skin_type,product,price_range
68,2,Renew You Anti Aging Night Cream,wardah-renew-you-anti-aging-night-cream,"<p class=""p1"">Night cream dengan formula lebih baik dengan tekstur buttery yang melting ketika kontak dengan kulit, terasa lembut dan ekstra lembap. Membantu merawat proses peremajaan alamiah kulit dan memberikan energi pada kulit yang terlihat lelah sehingga tampak fresh keesokan harinya, terbukti secara klinis membuat kulit 3X** lebih kencang. Diformulasikan dengan <strong>Peptide Matrixyl&trade;</strong>, <strong>Microcapsule Retinol</strong> dan <strong>Bakuchiol</strong>, formulanya bantu merawat proses alamiah pembentukan kolagen, sehingga kulit terjaga elastisitasnya, tampak kencang, dengan garis halus dan kerutan tersamarkan.</p>","<ol>
<li class=""p1"">Oleskan merata pada Wajah dan leher yang telah dibersihkan, setelah menggunakan serum</li>
<li class=""p1"">Gunakan di malam hari</li>
</ol>","<p><strong>Bakuchiol:</strong> membantu mengurangi tampilan kerutan dan garis halus</p>
<p><strong>Microcapsule Retinol</strong>: retinol dengan teknologi slow release untuk mengurangi kerutan, garis halus, mengencangkan kulit</p>
<p><strong>Niacinamide</strong>: meratakan warna kulit, mencerahkan kulit kusam</p>
<p><strong>Peptide Matrixyl&trade;</strong>: menjaga produksi kolagen untuk kulit kencang, elastis, dengan kerutan tersamarkan</p>",thumbnail-1674098127.webp,Renew You Anti Aging Night Cream,114000,1,1,0,1,2019-10-15 20:54:07,2019-10-15 13:54:07,41,68000,68.000,https://www.wardahbeauty.com/id/product/skincare/wardah-renew-you-anti-aging-night-cream?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1674098127.webp,8993137691093,All skin type,moisturizer,50000-200000
278,2,UV Shield Aqua Fresh Essence  SPF 50 PA++++,wardah-uv-shield-aqua-fresh-essence-spf-50-pa,"<p>Wardah UV Shield Aqua Fresh Essence SPF 50 PA++++, sunscreen dengan Broad Spectrum Protection, 50x lebih optimal* menjaga kulit dari sinar UV A / UV B, serta pancaran blue light berlebih. Dengan inovasi formula 0% alkohol namun tetap ringan dan tidak lengket, serta Aquafused Technology di dalamnya yang menjadikan sunscreen terasa segar seperti air dan terus menerus menghidrasi kulit.</p>","<p>1. Ambil Wardah UV Shield Aqua Fresh Essence secukupnya</p>
<p>2. Oles tipis di area wajah dan leher secara merata</p>
<p>3. Gunakan setiap hari sesudah menggunakan day cream</p>
<p>4. Bisa digunakan untuk area kulit lainnya yang terpapar sinar matahari</p>
<p>5. Cocok untuk kamu yang banyak menghabiskan waktu untuk beraktivitas di luar ruangan</p>
<p>&nbsp;</p>","<ul>
<li>0% Alcohol</li>
<li>Broad Spectrum Protection</li>
<li>Aquafused Technology</li>
<li>Bisabolol</li>
</ul>
<p>Ingredients:</p>
<p>Aqua, Ethylhexyl Methoxycinnamate, Ethylhexyl Salicylate, Homosalate, Butyl Methoxydibenzoylmethane, Octocrylene, Polymethyl Methacrylate, Butylene Glycol, Butyloctyl Salicylate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Cyclopentasiloxane, Polyurethene-79, Arachidyl Alcohol, Polyester-7, Behenyl Alcohol, Bisabolol, Nylon-12, Phenoxyethanol,, Polyacrylate Crosspolymer-6, Caprylic/Capric Triglycerides, Neopentyl Glycol Diheptanoate, Chlorphenesin, Arachidyl Glucoside, Propanediol, Polyacrylate-13, Disodium EDTA, Fragrance, Polyisobutene, Pongamia Glabra Seed Oil, Polysorbate 20 , Artemisia Capillaris Flower Extract.</p>",thumbnail-1648122739.png,UV Shield Aqua Fresh Essence  SPF 50 PA++++,59000,0,0,0,1,2021-03-23 15:02:25,2021-03-23 08:02:25,105,278000,278.000,https://www.wardahbeauty.com/id/product/skincare/wardah-uv-shield-aqua-fresh-essence-spf-50-pa?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1648122739.png,8993137708296,All skin type,moisturizer,50000-200000
115,2,Nature Daily Seaweed Balancing Primary Hydrating Booster,wardah-nature-daily-seaweed-balancing-primary-hydrating-booster,"<p>Menjadikan penampilan kulit sehat terawat sebagai prioritas utama dengan skin enhancer berbentuk liquid. Mengandung Sodium Hyaluronate, Allantoin, Seaweed Extract, dan Vitamin E yang bertindak serupa dengan Natural Moisturizing Factors yang melembabkan kulit secara alami. Dengan sistem penghantaran aktif Adenosin, membantu kulit menerima bahan-bahan aktif essential di dalamnya. Membuat kulit terasa lebih lembab, sehat dan terawat setiap hari.</p>","<p>1, Tuangkan secukupnya di tangan yang bersih</p>
<p>2. Tepukkan pada seluruh wajah dan leher yang telah dibersihkan</p>",<p>100 ml</p>,thumbnail-1571218089.png,Nature Daily Seaweed Balancing Primary Hydrating Booster,35500,0,0,0,1,2019-10-16 16:28:09,2019-10-16 09:28:09,76,115000,115.000,https://www.wardahbeauty.com/id/product/skincare/wardah-nature-daily-seaweed-balancing-primary-hydrating-booster?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1571218089.png,8993137694117,All skin type,toner,0-49999
102,2,Acnederm Pure Refining Toner,wardah-acnederm-pure-refining-toner,<p>Gunakan toner multifungsi yang dapat bantu meringkas pori-pori kulit setelah membersihkan wajah. Hasilnya kulit akan lebih mudah menyerap manfaat krim pelembab yang akan digunakan.</p>,"<p>1. Tuangkan produk pada kapas</p>
<p>2. Usapkan keseluruh wajah yang sudah dibersihkan dengan Wardah Acnederm Pure Foaming Cleanser</p>","<ul>
<li><strong>Dermatreat Actives</strong>: Kombinasi bahan aktif yang bantu menenangkankulit wajah yang memerah akibat iritasi serta menghambat tumbuhnya bakteri penyebab jerawat.</li>
<li><strong>Witch Hazel Extract</strong>: Bantu meringkas pori-pori yangtelah dibersihkan dari kotorandan debu yang menyumbat.</li>
<li><strong>Aloe Vera Extract</strong>: Melembabkan sekaligus menenangkan kulit wajah.</li>
</ul>
<p>Ingredients:</p>
<p>Aqua, Propylene Glycol, Glycerin, Zinc Gluconate, Phenoxyethanol, Butylene Glycol, PEG-40 Hydrogenated Castor Oil, Trideceth-9, Aloe Vera (Leaf) Extract, Disodium EDTA, Ethylhexylglycerin, Fragrance, Menthyl Lactate, PPG-26-Buteth-26, Polysorbate 20, Hammamelis Virginiana (Witch Hazel) Extract, Potassium Sorbate, Sodium Benzoate.</p>",thumbnail-1648519371.png,Acnederm Pure Refining Toner,34000,0,0,0,1,2019-10-16 15:49:07,2019-10-16 08:49:07,147,102000,102.000,https://www.wardahbeauty.com/id/product/skincare/wardah-acnederm-pure-refining-toner?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1648519371.png,8993137572422,All skin type,toner,0-49999
80,2,Lightening Face Toner,wardah-lightening-face-toner,"<p class=""p1"" style=""text-align: left;"">Wardah Lightening Face Toner, toner dengan formula pH balance yang menyegarkan sekaligus mempersiapkan dan menjaga keseimbangan pH kulit alami kulit untuk membantu penyerapan produk selanjutnya. Dikombinasikan dengan Advanced Niacinamide yang bantu kulit tampak lebih cerah bercahaya dengan pemakaian teratur. Cocok untuk semua jenis kulit.</p>","<p class=""p1""><span class=""s1"">1. Tuang secukupnya pada kapas</span></p>
<p class=""p1""><span class=""s1"">2. Tepuk-tepuk ringan pada wajah &amp; leher yang sudah dibersihkan</span></p>","<ul>
<li><strong>Double Lightening Actives</strong>: Membantu mencerahkan serta menjaga kelembapan</li>
<li><strong>Ph Balance</strong>: Membantu kulitmu menyerap produk skincare selanjutnya dengan lebih optimal</li>
<li><strong>Aloe Vera + Pro Vitamin B5</strong>: Membantu melembabkan kulit.</li>
</ul>",thumbnail-1645421736.png,Lightening Face Toner,26500,0,0,0,1,2019-10-15 21:13:58,2019-10-15 14:13:58,188,80000,80.000,https://www.wardahbeauty.com/id/product/skincare/wardah-lightening-face-toner?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1645421736.png,8993137708272,All skin type,toner,0-49999
49,2,C-Defense Face Mist,c-defense-face-mist,<p>Bangkitkan kembali semangat tangguhnya kulitmu dengan face mist yang praktis membuat kulitmu segar seketika. Kandungan Vitamin C dan Natural Moisturizing Factor membantu menjaga kelembaban kulit.</p>,"<p>1. Semprotkan dengan mata tertutup pada seluruh area wajah</p>
<p>2. Diamkan selama beberapa saat</p>
<p>3. Dapat digunakan kapan saja, sebelum atau setelah makeup</p>",<p>55 ml</p>,thumbnail-1656151996.png,C-Defense Face Mist,40000,0,0,0,1,2019-10-15 20:16:33,2019-10-15 13:16:33,93,49000,49.000,https://www.wardahbeauty.com/id/product/skincare/c-defense-face-mist?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1656151996.png,8993137693608,All skin type,toner,0-49999
64,2,Renew You Tonner Essence,renew-you-tonner-essence,"<p class=""p1"">Toner Essence dengan teknologi paten eksklusif dari Wardah. Dengan tekstur inovatif water-based toner yang cepat meresap dan oil essence yang terdispersi dalam micro-droplets yang terasa lembut di kulit, memberikan pengalaman sensori yang baru. Diformulasikan dengan Peptide Solution dan micro-droplets yang mengandung Bakuchiol, Vegan Squalane dan Ceramide yang menyatu sempurna dengan kulit, jauh meresap ke dalam lapisan epidermis. Telah teruji secara klinis dapat menghidrasi, menghaluskan tekstur kulit, merawat elastisitas, dan membuat kulit terasa kencang dalam 4 minggu*.</p>
<p>&nbsp;</p>",<p>Tuang beberapa tetes toner ke telapak tangan. Tepukkan secara lembut dan merata ke kulit wajah hingga meresap. Gunakan sebelum penggunaan serum. Dapat digunakan pada pagi dan malam hari.</p>,"<p class=""p1""><strong>Ingredients:</strong></p>
<p class=""p1"">Bakuchiol,&nbsp;2% Peptide Solution, 1% Beta Glucan, Vegan Squalane, Teknologi Paten Eksklusif&nbsp;</p>
<p class=""p1""><strong>Other ingredients:</strong></p>
<p class=""p1"">Aqua, Methyl Gluceth-20, Dipropylene Glycol, Glycerin, Phenoxyethanol, Butylene Glycol, Sodium PCA, Chlorphenesin, Allantoin, Glycereth-26, Disodium EDTA, Sodium Hyaluronate, Lecithin, Adenosine, Caprylyl Glycol, Malus Domestica Fruit Cell Culture Extract, Carbomer, Polysorbate 20, Acetyl Hexapeptide-8, Xanthan Gum, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7</p>
<p class=""p1"">&nbsp;</p>",thumbnail-1658217505.png,Renew You Tonner Essence,97000,1,1,1,1,2019-10-15 20:50:44,2019-10-15 13:50:44,53,64000,64.000,https://www.wardahbeauty.com/id/product/skincare/renew-you-tonner-essence?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1658217505.png,8993137704175,All skin type,toner,50000-200000
70,2,Renew You Anti Aging intensive Serum,wardah-renew-you-anti-aging-intensive-serum,"<p class=""p1"">Intensive serum yang diformulasikan oleh skin expert dengan kombinasi bahan aktif terbaik untuk membantu merawat proses regenerasi alamiah sel kulit baru. Setiap tetesnya mengandung 1% <strong>Microcapsule Retinol&nbsp;</strong>yang diformulasikan dalam microcapsule untuk penetrasi lebih dalam namun tetap terasa lembut di kulit karena dilengkapi teknologi slow release, <strong>Bakuchiol&nbsp;</strong>yang membuat formula lebih efektif meregenerasi namun terasa gentle, 3% <strong>Ceramide </strong>yang&nbsp;memastikan kulit tetap sehat dengan skin barrier yang terjaga, dan 5% <strong>Niacinamide</strong> yang powerful namun gentle untuk kulit terasa kencang, cerah, halus, dengan pori dan garis halus tersamarkan.</p>","<ol>
<li>Oleskan merata pada wajah dan leher sebelum menggunakan moisturizer di malam hari.</li>
<li>Untuk pemula, batasi penggunaan awal hingga 3 kali per minggu dan tingkatkan frekuensi penggunaan secara bertahap menjadi setiap malam sesuai toleransi kulit.</li>
<li>Di siang hari, gunakan produk dengan perlindungan Broad Spectrum minimal SPF 30 atau lebih tinggi</li>
</ol>","<p><strong>Bakuchiol</strong>: membantu mengurangi tampilan kerutan dan garis halus</p>
<p><strong>1% Microcapsule Retinol</strong>: retinol dengan teknologi slow release untuk mengurangi kerutan, garis halus, mengencangkan kulit</p>
<p><strong>3% Ceramide</strong>: memperkuat skin barrier agar tetap sehat dan meningkatkan level kelembapan kulit</p>
<p><strong>5% Niacinamide</strong>: meratakan warna kulit, mencerahkan kulit kusam</p>
<p><strong>Peptide Matrixyl&trade;</strong>: menjaga produksi kolagen untuk kulit kencang, elastis, dengan kerutan tersamarkan</p>",thumbnail-1674102415.webp,Renew You Anti Aging intensive Serum,98000,1,1,0,1,2019-10-15 20:55:51,2019-10-15 13:55:51,59,70000,70.000,https://www.wardahbeauty.com/id/product/skincare/wardah-renew-you-anti-aging-intensive-serum?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1674102415.webp,8993137691109,All skin type,serum,50000-200000
50,2,C-Defense Serum,c-defense-serum,"<p>Serum konsetrat dengan kandungan Hi-Grade Vitamin C yang mampu meresap dengan cepat kedalam lapisan epidermis kulit &amp; menjaga kulit tetap terlihat cerah karena adanya kandungan Vitamin C, Biosaccharide, dan Aloe Vera. Bantu mencerahkan, melembabkan, dan melindungi kulit dari radikal bebas.</p>","<p>1. Tuang secukupnya pada telapak tangan</p>
<p>2. Oleskan pada wajah &amp; leher yang telah dibersihkan</p>",<p>17 ml</p>,thumbnail-1656152016.png,C-Defense Serum,84000,0,0,0,1,2019-10-15 20:21:37,2019-10-15 13:21:37,72,50000,50.000,https://www.wardahbeauty.com/id/product/skincare/c-defense-serum?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1656152016.png,8993137691949,All skin type,serum,50000-200000
273,2,Nature Daily Capsule Mask,wardah-nature-daily-capsule-mask,"<p>Wardah Nature Daily Capsule Mask, 5 varian masker wajah yang dikemas dalam bentuk kapsul, mudah digunakan dan praktis untuk dibawa bepergian. Kini kamu bisa memilih berbagai jenis dan fungsi masker sesuai dengan kebutuhan kulitmu di waktu tertentu!</p>
<p>- Tea Tree untuk&nbsp;menyerap minyak dan membersihkan pori</p>
<p>- Orange Pomelo untuk&nbsp;mencerahkan wajah</p>
<p>- Alpine Apple untuk&nbsp;merawat tekstur kulit wajah</p>
<p>- Amazonian Acai Berry untuk menjaga kulit dari polusi dan radikal bebas</p>
<p>- Milky Oat untuk&nbsp;mengangkat sel kulit mati</p>","<p><strong>Tea Tree</strong></p>
<p>Aplikasikan masker pada wajah, diamkan selama 10 menit, bilas dengan air</p>
<p><strong>Orange Pomelo</strong></p>
<p>Aplikasikan masker pada wajah, diamkan selama 10 menit, bilas dengan air</p>
<p><strong>Alpine Apple</strong></p>
<p>Aplikasikan masker dengan lembut pada wajah yang telah dibersihkan</p>
<p><strong>Amazonian Acai Berry</strong></p>
<p>Aplikasikan masker dengan lembut pada wajah yang telah dibersihka</p>
<p><strong>Milky Oat</strong></p>
<p>Aplikasikan masker dengan lembut, bilas dengan air</p>",<p>10 ml</p>,thumbnail-1615965083.png,Nature Daily Capsule Mask,22000,0,0,0,1,2021-03-17 14:11:23,2021-03-17 07:11:23,73,273000,273.000,https://www.wardahbeauty.com/id/product/skincare/wardah-nature-daily-capsule-mask?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1615965083.png,8993137706681,All skin type,face-mask,0-49999
270,2,C-Defense Sleeping Mask,wardah-c-defense-sleeping-mask,<p>Wardah C-Defense Sleeping Mask dengan kandungan Hi-Grade Vitamin C untuk merawat kulit lelahmu di malam hari dari pengaruh buruk radikal bebas yang terakumulasi seharian. Butiran Vitamin C dengan tekstur gel nya yang ringan dan fresh menjadikan kulit tampak cerah dan segar keesokan harinya.</p>,"<p>1. Aplikasikan sleeping mask pada bagian wajah yang telah dibersihkan</p>
<p>2. Hindari area sekitar mata dan mulut</p>
<p>3. Biarkan produk hingga meresap ke kulit</p>
<p>4. Sleeping mask dapat digunakan setiap hari sebagai perawatan wajah pada malam hari untuk kulit yang lebih cerah, lembab, dan halus</p>",<p>30 g</p>,thumbnail-1656152071.png,C-Defense Sleeping Mask,48500,0,0,0,1,2021-03-17 11:23:39,2021-03-17 04:23:39,52,270000,270.000,https://www.wardahbeauty.com/id/product/skincare/wardah-c-defense-sleeping-mask?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1656152071.png,8993137705271,All skin type,sleeping-mask,0-49999
71,2,Renew You Anti Aging Eye Cream,wardah-renew-you-anti-aging-eye-cream,"<p>Eye Cream dengan formula yang lembut dan cepat menyerap, nyaman digunakan untuk merawat kulit di area sekitar mata, mengandung <strong>Peptide Matrixyl&trade;&nbsp;</strong>&nbsp;dan <strong>Bakuchiol</strong>, formulanya bantu menyamarkan kantung mata dari pemakaian pertama (instant blurring formula), teruji secara klinis dapat menyamarkan kerutan dan garis halus, membuat kulit terasa kencang, dan menghaluskan tekstur kulit di area mata secara signifikan dalam 4 minggu pemakaian*. Dilengkapi dengan <strong>Niacinamide</strong> yang mencerahkan dan <strong>Bisabolol</strong> yang menenangkan area kulit di sekitar mata.</p>
<p>&nbsp;</p>","<ol>
<li class=""p1"">Oleskan pada kulit sekitar mata dengan lembut menggunakan jari manis</li>
<li class=""p1"">Tepuk perlahan untuk meningkatkan penyerapan produk.</li>
</ol>","<p><strong>Bakuchiol</strong>: membantu mengurangi tampilan kerutan dan garis halus</p>
<p><strong>Peptide Matrixyl&trade;</strong>: menjaga produksi kolagen untuk kulit kencang, elastis, dengan kerutan tersamarkan</p>
<p><strong>Niacinamide</strong>: meratakan warna kulit, mencerahkan kulit kusam</p>
<p><strong>Bisabolol</strong>: menenangkan area kulit di sekitar mata</p>
<p><strong>Adipoless</strong>: mengurangi tampilan lingkaran hitam pada area sekitar mata</p>
<p><strong>Instant Blurring Formula</strong>: seketika menyamarkan kantung mata dan lingkar hitam (dark circle) di area mata , serta menghaluskan tekstur kulit</p>",thumbnail-1674097580.webp,Renew You Anti Aging Eye Cream,91000,1,1,0,1,2019-10-15 20:57:03,2019-10-15 13:57:03,57,71000,71.000,https://www.wardahbeauty.com/id/product/skincare/wardah-renew-you-anti-aging-eye-cream?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1674097580.webp,8993137697149,All skin type,eye-cream,50000-200000
101,2,Acnederm Pure Foaming Cleanser,wardah-acnederm-pure-foaming-cleanser,"<p>Pembersih wajah tepat yang diformulasikan untuk bantu atasi masalah kulit berjerawat, mampu membersihkan debu, kotoran, dan minyak berlebih di wajah.</p>","<p>1. Tuangkan produk secukupnya</p>
<p>2. Oles pada seleuruh wajah</p>
<p>3. Pijat lembut</p>
<p>4. Bilas dengan air</p>","<ul>
<li><strong>Dermacleanse Actives</strong>: Formula khusus yang di dalamnya mengandung Salicylic Acid untuk bantu bersihkan wajah secara menyeluruh,dari minyak dan bakteri penyebab jerawat</li>
<li><strong>Allantoin</strong>: Membantu menenangkan dan melembabkan kulit.</li>
<li><strong>Aloe Vera Extract</strong>: Melembabkan sekaligus menenangkan kulit wajah.</li>
</ul>
<p>Ingredients:</p>
<p>Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Propylene Glycol, Sodium Lauroyl Sarcosinate, Sodium Chloride, Decyl Glucoside,PEG-120 Methyl Glucose Dioleate, Acrylates Copolymer, PEG-3 Distearate,Zinc Gluconate, Salicylic Acid, DMDM Hydantoin, Fragrance, Triethanolamine,Allantoin, Disodium EDTA</p>",thumbnail-1648519356.png,Acnederm Pure Foaming Cleanser,26000,0,0,0,1,2019-10-16 15:44:39,2019-10-16 08:44:39,122,101000,101.000,https://www.wardahbeauty.com/id/product/skincare/wardah-acnederm-pure-foaming-cleanser?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1648519356.png,8993137576000,All skin type,cleanser,0-49999
35,2,Acnederm Pore Blackhead Balm,acnederm-pore-blackhead-balm,"<p>Merupakan balm untuk kurangi komedo/blackhead di pori-pori wajah yang timbul akibat minyak berlebih, yang menumpuk di dalam pori kulit dan menghitam karena teroksidasi.</p>","<p>1. Ambil produk dengan telunjuk secukupnya</p>
<p>2. Oleskan pada area wajah yang terdapat komedo</p>
<p>3. Pijat lembut kulit</p>
<p>4. Bilas dengan Wardah Acnederm Pure Foaming Cleanser</p>
<p>5. Gunakan secara teratur untuk hasil yang maksimal</p>","<ul>
<li><strong>Dermacleanse Actives</strong>: Formula khusus yang di dalamnya mengandung Salicylic Acid untuk bantu bersihkan wajah secara menyeluruh,dari minyak dan bakteri penyebabjerawat</li>
<li><strong>Tea Tree Oil</strong>: Bahan aktif yang bantu menghambat pertumbuhan bakteri penyebab jerawat.</li>
<li><strong>Vitamin E</strong>: Melembabkan wajah.</li>
</ul>
<p>Ingredients:</p>
<p>Mineral Oil (Paraffinum Liquidum), PEG-20 Glyceryl Triisostearate, Polyethylene, Salicylic Acid, Phenoxyethanol, Caprylyl Glycol, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Silica, Tocopheryl Acetate.</p>",thumbnail-1656145294.png,Acnederm Pore Blackhead Balm,41500,0,0,0,1,2019-10-15 16:57:09,2019-10-15 09:57:09,153,35000,35.000,https://www.wardahbeauty.com/id/product/skincare/acnederm-pore-blackhead-balm?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1656145294.png,8993137698818,All skin type,cleanser,0-49999
115,2,Nature Daily Seaweed Balancing Primary Hydrating Booster,wardah-nature-daily-seaweed-balancing-primary-hydrating-booster,"<p>Menjadikan penampilan kulit sehat terawat sebagai prioritas utama dengan skin enhancer berbentuk liquid. Mengandung Sodium Hyaluronate, Allantoin, Seaweed Extract, dan Vitamin E yang bertindak serupa dengan Natural Moisturizing Factors yang melembabkan kulit secara alami. Dengan sistem penghantaran aktif Adenosin, membantu kulit menerima bahan-bahan aktif essential di dalamnya. Membuat kulit terasa lebih lembab, sehat dan terawat setiap hari.</p>","<p>1, Tuangkan secukupnya di tangan yang bersih</p>
<p>2. Tepukkan pada seluruh wajah dan leher yang telah dibersihkan</p>",<p>100 ml</p>,thumbnail-1571218089.png,Nature Daily Seaweed Balancing Primary Hydrating Booster,35500,0,0,0,1,2019-10-16 16:28:09,2019-10-16 09:28:09,76,115000,115.000,https://www.wardahbeauty.com/id/product/skincare/wardah-nature-daily-seaweed-balancing-primary-hydrating-booster?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1571218089.png,8993137694117,All skin type,essence,0-49999
49,2,C-Defense Face Mist,c-defense-face-mist,<p>Bangkitkan kembali semangat tangguhnya kulitmu dengan face mist yang praktis membuat kulitmu segar seketika. Kandungan Vitamin C dan Natural Moisturizing Factor membantu menjaga kelembaban kulit.</p>,"<p>1. Semprotkan dengan mata tertutup pada seluruh area wajah</p>
<p>2. Diamkan selama beberapa saat</p>
<p>3. Dapat digunakan kapan saja, sebelum atau setelah makeup</p>",<p>55 ml</p>,thumbnail-1656151996.png,C-Defense Face Mist,40000,0,0,0,1,2019-10-15 20:16:33,2019-10-15 13:16:33,93,49000,49.000,https://www.wardahbeauty.com/id/product/skincare/c-defense-face-mist?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1656151996.png,8993137693608,All skin type,essence,0-49999
64,2,Renew You Tonner Essence,renew-you-tonner-essence,"<p class=""p1"">Toner Essence dengan teknologi paten eksklusif dari Wardah. Dengan tekstur inovatif water-based toner yang cepat meresap dan oil essence yang terdispersi dalam micro-droplets yang terasa lembut di kulit, memberikan pengalaman sensori yang baru. Diformulasikan dengan Peptide Solution dan micro-droplets yang mengandung Bakuchiol, Vegan Squalane dan Ceramide yang menyatu sempurna dengan kulit, jauh meresap ke dalam lapisan epidermis. Telah teruji secara klinis dapat menghidrasi, menghaluskan tekstur kulit, merawat elastisitas, dan membuat kulit terasa kencang dalam 4 minggu*.</p>
<p>&nbsp;</p>",<p>Tuang beberapa tetes toner ke telapak tangan. Tepukkan secara lembut dan merata ke kulit wajah hingga meresap. Gunakan sebelum penggunaan serum. Dapat digunakan pada pagi dan malam hari.</p>,"<p class=""p1""><strong>Ingredients:</strong></p>
<p class=""p1"">Bakuchiol,&nbsp;2% Peptide Solution, 1% Beta Glucan, Vegan Squalane, Teknologi Paten Eksklusif&nbsp;</p>
<p class=""p1""><strong>Other ingredients:</strong></p>
<p class=""p1"">Aqua, Methyl Gluceth-20, Dipropylene Glycol, Glycerin, Phenoxyethanol, Butylene Glycol, Sodium PCA, Chlorphenesin, Allantoin, Glycereth-26, Disodium EDTA, Sodium Hyaluronate, Lecithin, Adenosine, Caprylyl Glycol, Malus Domestica Fruit Cell Culture Extract, Carbomer, Polysorbate 20, Acetyl Hexapeptide-8, Xanthan Gum, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7</p>
<p class=""p1"">&nbsp;</p>",thumbnail-1658217505.png,Renew You Tonner Essence,97000,1,1,1,1,2019-10-15 20:50:44,2019-10-15 13:50:44,53,64000,64.000,https://www.wardahbeauty.com/id/product/skincare/renew-you-tonner-essence?ref=https://www.wardahbeauty.com/id/product/list/skincare?page=1,https://d2jlkn4m127vak.cloudfront.net/medias/products/thumbnail-1658217505.png,8993137704175,All skin type,essence,50000-200000
